2026-04-01 22:32:58.796 | SCHEDULER | STARTED | port=7000
2026-04-01 22:33:06.688 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:06.688 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:06.688 | SCHEDULER | NO_TASK_SENT | drone=2
2026-04-01 22:33:06.689 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:58831 msg=NO_TASK
2026-04-01 22:33:06.689 | DRONE | MESSAGE_RECEIVED | drone=2 msg=NO_TASK
2026-04-01 22:33:06.689 | DRONE | NO_TASK_RECEIVED | drone=2 state=IDLE
2026-04-01 22:33:07.022 | DRONE | READY_SENT | drone=3 x=0 y=0 agent=14
2026-04-01 22:33:07.022 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=READY,3,0,0,14
2026-04-01 22:33:07.023 | SCHEDULER | DRONE_READY_RECEIVED | drone=3 x=0 y=0 agent=14 offline=false
2026-04-01 22:33:07.023 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=true allAtBaseIdle=true pendingEvents=0
2026-04-01 22:33:07.023 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.024 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.024 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.025 | SCHEDULER | NO_TASK_SENT | drone=3
2026-04-01 22:33:07.025 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:58832 msg=NO_TASK
2026-04-01 22:33:07.025 | DRONE | MESSAGE_RECEIVED | drone=3 msg=NO_TASK
2026-04-01 22:33:07.026 | DRONE | NO_TASK_RECEIVED | drone=3 state=IDLE
2026-04-01 22:33:07.066 | DRONE | READY_SENT | drone=1 x=0 y=0 agent=14
2026-04-01 22:33:07.066 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=READY,1,0,0,14
2026-04-01 22:33:07.067 | SCHEDULER | DRONE_READY_RECEIVED | drone=1 x=0 y=0 agent=14 offline=false
2026-04-01 22:33:07.067 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=true allAtBaseIdle=true pendingEvents=0
2026-04-01 22:33:07.067 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.068 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.068 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.068 | SCHEDULER | NO_TASK_SENT | drone=1
2026-04-01 22:33:07.069 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:50225 msg=NO_TASK
2026-04-01 22:33:07.069 | DRONE | MESSAGE_RECEIVED | drone=1 msg=NO_TASK
2026-04-01 22:33:07.069 | DRONE | NO_TASK_RECEIVED | drone=1 state=IDLE
2026-04-01 22:33:07.190 | DRONE | READY_SENT | drone=2 x=0 y=0 agent=14
2026-04-01 22:33:07.190 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58831 msg=READY,2,0,0,14
2026-04-01 22:33:07.191 | SCHEDULER | DRONE_READY_RECEIVED | drone=2 x=0 y=0 agent=14 offline=false
2026-04-01 22:33:07.191 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=true allAtBaseIdle=true pendingEvents=0
2026-04-01 22:33:07.191 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.192 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.192 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.192 | SCHEDULER | NO_TASK_SENT | drone=2
2026-04-01 22:33:07.193 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:58831 msg=NO_TASK
2026-04-01 22:33:07.193 | DRONE | MESSAGE_RECEIVED | drone=2 msg=NO_TASK
2026-04-01 22:33:07.193 | DRONE | NO_TASK_RECEIVED | drone=2 state=IDLE
2026-04-01 22:33:07.526 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=READY,3,0,0,14
2026-04-01 22:33:07.526 | DRONE | READY_SENT | drone=3 x=0 y=0 agent=14
2026-04-01 22:33:07.527 | SCHEDULER | DRONE_READY_RECEIVED | drone=3 x=0 y=0 agent=14 offline=false
2026-04-01 22:33:07.527 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=true allAtBaseIdle=true pendingEvents=0
2026-04-01 22:33:07.528 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.528 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.528 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.529 | SCHEDULER | NO_TASK_SENT | drone=3
2026-04-01 22:33:07.530 | DRONE | MESSAGE_RECEIVED | drone=3 msg=NO_TASK
2026-04-01 22:33:07.530 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:58832 msg=NO_TASK
2026-04-01 22:33:07.530 | DRONE | NO_TASK_RECEIVED | drone=3 state=IDLE
2026-04-01 22:33:07.571 | DRONE | READY_SENT | drone=1 x=0 y=0 agent=14
2026-04-01 22:33:07.571 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=READY,1,0,0,14
2026-04-01 22:33:07.572 | SCHEDULER | DRONE_READY_RECEIVED | drone=1 x=0 y=0 agent=14 offline=false
2026-04-01 22:33:07.572 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=true allAtBaseIdle=true pendingEvents=0
2026-04-01 22:33:07.573 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.573 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.573 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.573 | SCHEDULER | NO_TASK_SENT | drone=1
2026-04-01 22:33:07.574 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:50225 msg=NO_TASK
2026-04-01 22:33:07.574 | DRONE | MESSAGE_RECEIVED | drone=1 msg=NO_TASK
2026-04-01 22:33:07.574 | DRONE | NO_TASK_RECEIVED | drone=1 state=IDLE
2026-04-01 22:33:07.695 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58831 msg=READY,2,0,0,14
2026-04-01 22:33:07.695 | DRONE | READY_SENT | drone=2 x=0 y=0 agent=14
2026-04-01 22:33:07.695 | SCHEDULER | DRONE_READY_RECEIVED | drone=2 x=0 y=0 agent=14 offline=false
2026-04-01 22:33:07.696 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=true allAtBaseIdle=true pendingEvents=0
2026-04-01 22:33:07.696 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.696 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.697 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:07.697 | SCHEDULER | NO_TASK_SENT | drone=2
2026-04-01 22:33:07.698 | DRONE | MESSAGE_RECEIVED | drone=2 msg=NO_TASK
2026-04-01 22:33:07.698 | DRONE | NO_TASK_RECEIVED | drone=2 state=IDLE
2026-04-01 22:33:07.698 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:58831 msg=NO_TASK
2026-04-01 22:33:08.032 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=READY,3,0,0,14
2026-04-01 22:33:08.032 | DRONE | READY_SENT | drone=3 x=0 y=0 agent=14
2026-04-01 22:33:08.032 | SCHEDULER | DRONE_READY_RECEIVED | drone=3 x=0 y=0 agent=14 offline=false
2026-04-01 22:33:08.032 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=true allAtBaseIdle=true pendingEvents=0
2026-04-01 22:33:08.032 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.033 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.033 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.033 | SCHEDULER | NO_TASK_SENT | drone=3
2026-04-01 22:33:08.033 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:58832 msg=NO_TASK
2026-04-01 22:33:08.033 | DRONE | MESSAGE_RECEIVED | drone=3 msg=NO_TASK
2026-04-01 22:33:08.033 | DRONE | NO_TASK_RECEIVED | drone=3 state=IDLE
2026-04-01 22:33:08.075 | DRONE | READY_SENT | drone=1 x=0 y=0 agent=14
2026-04-01 22:33:08.075 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=READY,1,0,0,14
2026-04-01 22:33:08.076 | SCHEDULER | DRONE_READY_RECEIVED | drone=1 x=0 y=0 agent=14 offline=false
2026-04-01 22:33:08.076 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=true allAtBaseIdle=true pendingEvents=0
2026-04-01 22:33:08.076 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.077 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.078 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.078 | SCHEDULER | NO_TASK_SENT | drone=1
2026-04-01 22:33:08.079 | DRONE | MESSAGE_RECEIVED | drone=1 msg=NO_TASK
2026-04-01 22:33:08.079 | DRONE | NO_TASK_RECEIVED | drone=1 state=IDLE
2026-04-01 22:33:08.079 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:50225 msg=NO_TASK
2026-04-01 22:33:08.200 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58831 msg=READY,2,0,0,14
2026-04-01 22:33:08.200 | DRONE | READY_SENT | drone=2 x=0 y=0 agent=14
2026-04-01 22:33:08.200 | SCHEDULER | DRONE_READY_RECEIVED | drone=2 x=0 y=0 agent=14 offline=false
2026-04-01 22:33:08.201 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=true allAtBaseIdle=true pendingEvents=0
2026-04-01 22:33:08.201 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.201 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.201 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.201 | SCHEDULER | NO_TASK_SENT | drone=2
2026-04-01 22:33:08.202 | DRONE | MESSAGE_RECEIVED | drone=2 msg=NO_TASK
2026-04-01 22:33:08.203 | DRONE | NO_TASK_RECEIVED | drone=2 state=IDLE
2026-04-01 22:33:08.202 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:58831 msg=NO_TASK
2026-04-01 22:33:08.536 | DRONE | READY_SENT | drone=3 x=0 y=0 agent=14
2026-04-01 22:33:08.536 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=READY,3,0,0,14
2026-04-01 22:33:08.537 | SCHEDULER | DRONE_READY_RECEIVED | drone=3 x=0 y=0 agent=14 offline=false
2026-04-01 22:33:08.537 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=true allAtBaseIdle=true pendingEvents=0
2026-04-01 22:33:08.537 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.538 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.538 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.538 | SCHEDULER | NO_TASK_SENT | drone=3
2026-04-01 22:33:08.539 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:58832 msg=NO_TASK
2026-04-01 22:33:08.539 | DRONE | MESSAGE_RECEIVED | drone=3 msg=NO_TASK
2026-04-01 22:33:08.539 | DRONE | NO_TASK_RECEIVED | drone=3 state=IDLE
2026-04-01 22:33:08.581 | DRONE | READY_SENT | drone=1 x=0 y=0 agent=14
2026-04-01 22:33:08.581 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=READY,1,0,0,14
2026-04-01 22:33:08.581 | SCHEDULER | DRONE_READY_RECEIVED | drone=1 x=0 y=0 agent=14 offline=false
2026-04-01 22:33:08.581 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=true allAtBaseIdle=true pendingEvents=0
2026-04-01 22:33:08.582 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.582 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.582 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.582 | SCHEDULER | NO_TASK_SENT | drone=1
2026-04-01 22:33:08.582 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:50225 msg=NO_TASK
2026-04-01 22:33:08.582 | DRONE | MESSAGE_RECEIVED | drone=1 msg=NO_TASK
2026-04-01 22:33:08.582 | DRONE | NO_TASK_RECEIVED | drone=1 state=IDLE
2026-04-01 22:33:08.705 | DRONE | READY_SENT | drone=2 x=0 y=0 agent=14
2026-04-01 22:33:08.705 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58831 msg=READY,2,0,0,14
2026-04-01 22:33:08.705 | SCHEDULER | DRONE_READY_RECEIVED | drone=2 x=0 y=0 agent=14 offline=false
2026-04-01 22:33:08.706 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=true allAtBaseIdle=true pendingEvents=0
2026-04-01 22:33:08.706 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.706 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.706 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:08.707 | SCHEDULER | NO_TASK_SENT | drone=2
2026-04-01 22:33:08.707 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:58831 msg=NO_TASK
2026-04-01 22:33:08.707 | DRONE | MESSAGE_RECEIVED | drone=2 msg=NO_TASK
2026-04-01 22:33:08.707 | DRONE | NO_TASK_RECEIVED | drone=2 state=IDLE
2026-04-01 22:33:09.013 | FIRE_INCIDENT | STARTED | schedulerHost=localhost schedulerPort=7000 localPort=56048
2026-04-01 22:33:09.018 | FIRE_INCIDENT | READ_ZONES_STARTED | file=sample_zone_file.csv
2026-04-01 22:33:09.024 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:56048 msg=ZONE,1,0,0,700,600
2026-04-01 22:33:09.027 | FIRE_INCIDENT | MESSAGE_SENT | to=localhost/127.0.0.1:7000 msg=ZONE,1,0,0,700,600
2026-04-01 22:33:09.027 | SCHEDULER | ZONE_RECEIVED | zone=1 x1=0 y1=0 x2=700 y2=600
2026-04-01 22:33:09.027 | FIRE_INCIDENT | ZONE_SENT | zone=1 x1=0 y1=0 x2=700 y2=600
2026-04-01 22:33:09.028 | FIRE_INCIDENT | MESSAGE_SENT | to=localhost/127.0.0.1:7000 msg=ZONE,2,0,600,650,1500
2026-04-01 22:33:09.028 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:56048 msg=ZONE,2,0,600,650,1500
2026-04-01 22:33:09.028 | FIRE_INCIDENT | ZONE_SENT | zone=2 x1=0 y1=600 x2=650 y2=1500
2026-04-01 22:33:09.028 | SCHEDULER | ZONE_RECEIVED | zone=2 x1=0 y1=600 x2=650 y2=1500
2026-04-01 22:33:09.028 | FIRE_INCIDENT | MESSAGE_SENT | to=localhost/127.0.0.1:7000 msg=ZONE,3,700,0,1400,600
2026-04-01 22:33:09.028 | FIRE_INCIDENT | ZONE_SENT | zone=3 x1=700 y1=0 x2=1400 y2=600
2026-04-01 22:33:09.028 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:56048 msg=ZONE,3,700,0,1400,600
2026-04-01 22:33:09.029 | FIRE_INCIDENT | MESSAGE_SENT | to=localhost/127.0.0.1:7000 msg=ZONE,7,650,600,1300,1500
2026-04-01 22:33:09.029 | SCHEDULER | ZONE_RECEIVED | zone=3 x1=700 y1=0 x2=1400 y2=600
2026-04-01 22:33:09.029 | FIRE_INCIDENT | ZONE_SENT | zone=7 x1=650 y1=600 x2=1300 y2=1500
2026-04-01 22:33:09.029 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:56048 msg=ZONE,7,650,600,1300,1500
2026-04-01 22:33:09.030 | SCHEDULER | ZONE_RECEIVED | zone=7 x1=650 y1=600 x2=1300 y2=1500
2026-04-01 22:33:09.030 | FIRE_INCIDENT | READ_ZONES_FINISHED | count=4
2026-04-01 22:33:09.030 | FIRE_INCIDENT | READ_EVENTS_STARTED | file=sample_event_file.csv
2026-04-01 22:33:09.035 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:56048 msg=EVENT,14:03:15,1,FIRE_DETECTED,Low,350,300,NONE
2026-04-01 22:33:09.035 | FIRE_INCIDENT | MESSAGE_SENT | to=localhost/127.0.0.1:7000 msg=EVENT,14:03:15,1,FIRE_DETECTED,Low,350,300,NONE
2026-04-01 22:33:09.036 | FIRE_INCIDENT | EVENT_SENT | time=14:03:15 zone=1 type=FIRE_DETECTED severity=Low centerX=350 centerY=300 faultType=NONE
2026-04-01 22:33:09.038 | FIRE_INCIDENT | EVENT_DELAY | previousTime=50595 currentTime=50605 diffSeconds=10 sleepMs=1000
2026-04-01 22:33:09.040 | SCHEDULER | EVENT_RECEIVED | time=14:03:15 zone=1 type=FIRE_DETECTED severity=Low x=350 y=300 faultType=NONE pendingCount=1
2026-04-01 22:33:09.042 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=READY,3,0,0,14
2026-04-01 22:33:09.042 | DRONE | READY_SENT | drone=3 x=0 y=0 agent=14
2026-04-01 22:33:09.042 | SCHEDULER | DRONE_READY_RECEIVED | drone=3 x=0 y=0 agent=14 offline=false
2026-04-01 22:33:09.045 | SCHEDULER | EVENT_SELECTED_FOR_DRONE | drone=3 zone=1 distance=460.9772228646444 workload=0
2026-04-01 22:33:09.048 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:58832 msg=ASSIGN,14:03:15,1,FIRE_DETECTED,Low,350,300,NONE
2026-04-01 22:33:09.048 | DRONE | MESSAGE_RECEIVED | drone=3 msg=ASSIGN,14:03:15,1,FIRE_DETECTED,Low,350,300,NONE
2026-04-01 22:33:09.052 | SCHEDULER | DRONE_ASSIGNED | drone=3 zone=1 severity=Low faultType=NONE eventTime=14:03:15 targetX=350 targetY=300
2026-04-01 22:33:09.053 | DRONE | ASSIGNMENT_RECEIVED | drone=3 time=14:03:15 zone=1 type=FIRE_DETECTED severity=Low x=350 y=300 faultType=NONE
2026-04-01 22:33:09.056 | DRONE | ASSIGNMENT_ACCEPTED | drone=3 zone=1 severity=Low x=350 y=300 faultType=NONE
2026-04-01 22:33:09.061 | DRONE | MISSION_STARTED | drone=3 zone=1 severity=Low requiredAgent=10 faultType=NONE
2026-04-01 22:33:09.063 | DRONE | STATUS_SENT | drone=3 status=TAKEOFF agent=14
2026-04-01 22:33:09.063 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_STATUS,3,TAKEOFF,14
2026-04-01 22:33:09.064 | DRONE | TAKEOFF_STARTED | drone=3 zone=1
2026-04-01 22:33:09.068 | SCHEDULER | DRONE_STATUS_RECEIVED | drone=3 state=TAKEOFF agent=14
2026-04-01 22:33:09.069 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=false allAtBaseIdle=false pendingEvents=0
2026-04-01 22:33:09.069 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:09.069 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:09.070 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=TAKEOFF x=0 y=0 assignedEvent=1
2026-04-01 22:33:09.084 | DRONE | READY_SENT | drone=1 x=0 y=0 agent=14
2026-04-01 22:33:09.084 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=READY,1,0,0,14
2026-04-01 22:33:09.084 | SCHEDULER | DRONE_READY_RECEIVED | drone=1 x=0 y=0 agent=14 offline=false
2026-04-01 22:33:09.085 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=false allAtBaseIdle=false pendingEvents=0
2026-04-01 22:33:09.085 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:09.085 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:09.086 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=TAKEOFF x=0 y=0 assignedEvent=1
2026-04-01 22:33:09.086 | SCHEDULER | NO_TASK_SENT | drone=1
2026-04-01 22:33:09.086 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:50225 msg=NO_TASK
2026-04-01 22:33:09.087 | DRONE | MESSAGE_RECEIVED | drone=1 msg=NO_TASK
2026-04-01 22:33:09.087 | DRONE | NO_TASK_RECEIVED | drone=1 state=IDLE
2026-04-01 22:33:09.209 | DRONE | READY_SENT | drone=2 x=0 y=0 agent=14
2026-04-01 22:33:09.209 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58831 msg=READY,2,0,0,14
2026-04-01 22:33:09.209 | SCHEDULER | DRONE_READY_RECEIVED | drone=2 x=0 y=0 agent=14 offline=false
2026-04-01 22:33:09.210 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=false allAtBaseIdle=false pendingEvents=0
2026-04-01 22:33:09.210 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:09.210 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:09.210 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=TAKEOFF x=0 y=0 assignedEvent=1
2026-04-01 22:33:09.211 | SCHEDULER | NO_TASK_SENT | drone=2
2026-04-01 22:33:09.211 | SCHEDULER | MESSAGE_SENT | to=/127.0.0.1:58831 msg=NO_TASK
2026-04-01 22:33:09.211 | DRONE | MESSAGE_RECEIVED | drone=2 msg=NO_TASK
2026-04-01 22:33:09.211 | DRONE | NO_TASK_RECEIVED | drone=2 state=IDLE
2026-04-01 22:33:09.565 | DRONE | STATUS_SENT | drone=3 status=EN_ROUTE agent=14
2026-04-01 22:33:09.565 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_STATUS,3,EN_ROUTE,14
2026-04-01 22:33:09.565 | DRONE | EN_ROUTE_STARTED | drone=3 zone=1 targetX=350 targetY=300
2026-04-01 22:33:09.565 | SCHEDULER | DRONE_STATUS_RECEIVED | drone=3 state=EN_ROUTE agent=14
2026-04-01 22:33:09.566 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=false allAtBaseIdle=false pendingEvents=0
2026-04-01 22:33:09.566 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:09.566 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:09.567 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=EN_ROUTE x=0 y=0 assignedEvent=1
2026-04-01 22:33:09.568 | DRONE | MOVE_STARTED | drone=3 fromX=0 fromY=0 toX=350 toY=300
2026-04-01 22:33:09.569 | DRONE | POSITION_SENT | drone=3 x=17 y=15
2026-04-01 22:33:09.570 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:58832 msg=DRONE_POS,3,17,15
2026-04-01 22:33:09.573 | SCHEDULER | DRONE_POSITION_RECEIVED | drone=3 x=17 y=15
2026-04-01 22:33:09.573 | SCHEDULER | SHUTDOWN_CHECK | noMoreEvents=false workFinished=false allAtBaseIdle=false pendingEvents=0
2026-04-01 22:33:09.574 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=1 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:09.574 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=2 offline=false state=IDLE x=0 y=0 assignedEvent=null
2026-04-01 22:33:09.574 | SCHEDULER | SHUTDOWN_CHECK_DRONE | drone=3 offline=false state=EN_ROUTE x=17 y=15 assignedEvent=1
2026-04-01 22:33:09.588 | DRONE | READY_SENT | drone=1 x=0 y=0 agent=14
2026-04-01 22:33:09.588 | SCHEDULER | MESSAGE_RECEIVED | from=/127.0.0.1:50225 msg=READY,1,0,0,14
2026-04-01 22:33:09.588 | SCHEDULER | DRONE_READY_RECEIVED | drone=1 x=0 y=0 agent=14 offline=false
